id,url,word_count,snippet,source,byline,byline_parsed,pub_date,inferred_gender
588ef77d95d0e0392607d81f,https://www.nytimes.com/2017/01/30/opinion/building-a-wall-of-ignorance.html,807,A Mexican standoff that epitomizes Trumpism....,The New York Times,By PAUL KRUGMAN,paul krugman,2017-01-30T08:21:12+0000,male
588ef77395d0e0392607d81d,https://www.nytimes.com/2017/01/30/opinion/no-trump-not-on-our-watch.html,859,"If politicians won’t stand up to Trump, the American people will....",The New York Times,By CHARLES M. BLOW,charles m. blow,2017-01-30T08:21:03+0000,male
5890ff1f95d0e0392607dd58,https://www.nytimes.com/2017/01/31/opinion/the-trump-administration-love-it-or-leave-it.html,724,President Trump is busily silencing dissent over his policies toward Muslim refugees and immigrants....,The New York Times,By ANDREW ROSENTHAL,andrew rosenthal,2017-01-31T21:18:19+0000,male
5890a69295d0e0392607dc38,https://www.nytimes.com/2017/01/31/opinion/checking-in-on-lady-liberty.html,1110,"After President Trump’s executive order, I visited an icon of welcome for immigrants....",The New York Times,By SAM HODGSON,sam hodgson,2017-01-31T15:00:28+0000,male
58909bf395d0e0392607dc15,https://www.nytimes.com/2017/01/31/opinion/on-donald-trumps-immigration-ban.html,13,President Trump signed an executive order curtailing immigration and the rights of refugees....,The New York Times,By PATRICK CHAPPATTE,patrick chappatte,2017-01-31T14:15:09+0000,male
5890490995d0e0392607db3b,https://www.nytimes.com/2017/01/31/opinion/the-republican-fausts.html,836,"They struck a deal with the devil, Donald Trump, that comes at too high a price....",The New York Times,By DAVID BROOKS,david brooks,2017-01-31T08:21:11+0000,male
589048fd95d0e0392607db3a,https://www.nytimes.com/2017/01/31/opinion/combat-nurses-and-donut-dollies.html,1409,"We remember Vietnam as a man’s war. But thousands of women served, too....",The New York Times,By HEATHER STUR,heather stur,2017-01-31T08:21:04+0000,female
5890490b95d0e0392607db3c,https://www.nytimes.com/2017/01/31/opinion/from-protests-past-lessons-in-what-works.html,1846,The record-breaking turnout for the Women’s March leaves open a big question: What comes next?...,The New York Times,By TINA ROSENBERG,tina rosenberg,2017-01-31T08:21:03+0000,female
589048fb95d0e0392607db37,https://www.nytimes.com/2017/01/31/opinion/make-china-great-again.html,855,President Trump’s early actions are a strategic gift to America’s rivals and enemies....,The New York Times,By DAVID LEONHARDT,david leonhardt,2017-01-31T08:21:03+0000,male
58d162d795d0e02489b924fe,https://www.nytimes.com/2017/01/31/opinion/to-defeat-isis-arm-the-syrian-kurds.html,880,President Trump needs to make it clear to Turkey that the liberation of Raqqa from the Islamic State can’t wait....,The New York Times,By ANTONY J. BLINKEN,antony j. blinken,2017-01-31T08:21:02+0000,male
589048fb95d0e0392607db38,https://www.nytimes.com/2017/01/31/opinion/a-scientists-march-on-washington-is-a-bad-idea.html,706,It will only politicize science....,The New York Times,By ROBERT S. YOUNG,robert s. young,2017-01-31T08:21:02+0000,male
5893c1cc95d0e0392607e553,https://www.nytimes.com/2017/02/02/opinion/united-states-to-australia-get-lost.html,1002,It is grotesque for Trump to dismiss Australia’s stranded refugees as the next “Boston bombers.”,The New York Times,By ROGER COHEN,roger cohen,2017-02-02T23:33:22+0000,male
589395ca95d0e0392607e4af,https://www.nytimes.com/2017/02/02/opinion/angelina-jolie-refugee-policy-should-be-based-on-facts-not-fear.html,977,"When we divide people beyond our borders, we divide ourselves.",The New York Times,By ANGELINA JOLIE,angelina jolie,2017-02-02T20:25:40+0000,female
589394af95d0e0392607e4a8,https://www.nytimes.com/2017/02/02/opinion/how-trump-would-corrupt-the-pulpit.html,615,Eliminating the law that bans political activity by churches would be bad for politics — and religion.,The New York Times,By STEVEN WALDMAN,steven waldman,2017-02-02T20:20:57+0000,male
5893536c95d0e0392607e3ac,https://www.nytimes.com/2017/02/02/opinion/the-police-killed-my-unarmed-son-in-2012-im-still-waiting-for-justice.html,1056,"To this day, none of the officers responsible have been fired.",The New York Times,By CONSTANCE MALCOLM,constance malcolm,2017-02-02T15:42:19+0000,female
589344ec95d0e0392607e37d,https://www.nytimes.com/2017/02/02/opinion/curing-partisanship.html,469,I’d urge everyone who disdains reflexive partisanship to avoid the lure of wishful thinking.,The New York Times,By DAVID LEONHARDT,david leonhardt,2017-02-02T14:40:32+0000,male
5892f5be95d0e0392607e2ac,https://www.nytimes.com/2017/02/02/opinion/the-peculiar-populism-of-donald-trump.html,1959,"All wars have unintended consequences, including culture wars.",The New York Times,By THOMAS B. EDSALL,thomas b. edsall,2017-02-02T09:02:47+0000,male
5892ec0795d0e0392607e28f,https://www.nytimes.com/2017/02/02/opinion/pences-presidential-pet.html,804,Whose hand is busy behind the curtain?,The New York Times,By GAIL COLLINS,gail collins,2017-02-02T08:21:23+0000,female
5892ec0795d0e0392607e28c,https://www.nytimes.com/2017/02/02/opinion/trumps-mexican-shakedown.html,870,You just can’t force a neighboring country to pay for your infrastructure.,The New York Times,By IOAN GRILLO,ioan grillo,2017-02-02T08:21:23+0000,male
5892ec0795d0e0392607e28e,https://www.nytimes.com/2017/02/02/opinion/fruit-of-a-poison-tree.html,864,Democrats must oppose Neil Gorsuch on principle.,The New York Times,By CHARLES M. BLOW,charles m. blow,2017-02-02T08:21:23+0000,male
5892ec0795d0e0392607e28d,https://www.nytimes.com/2017/02/02/opinion/an-apology-to-muslims-for-president-trump.html,842,We Americans should condemn our extremist.,The New York Times,By NICHOLAS KRISTOF,nicholas kristof,2017-02-02T08:21:23+0000,male
58923fcf95d0e0392607e0d5,https://www.nytimes.com/2017/02/01/opinion/neil-gorsuch-and-the-search-for-the-supreme-court-mainstream.html,828,The 30 years since the progressives’ defeat of the Bork nomination demonstrate how the definition of mainstream can change.,The New York Times,By LINDA GREENHOUSE,linda greenhouse,2017-02-01T20:06:32+0000,female
58919a7f95d0e0392607ded6,https://www.nytimes.com/2017/02/01/opinion/how-trump-has-taken-away-our-homes.html,1235,We’re both queer women who fled Communist regimes. America has given us a sense of belonging — until now.,The New York Times,By MASHA GESSEN and MARTINA NAVRATILOVA,masha gessen and martina navratilova,2017-02-01T08:21:13+0000,multi
58919a8095d0e0392607ded7,https://www.nytimes.com/2017/02/01/opinion/how-populism-stumbles.html,1173,Trump’s refugee mess may be a sign of things to come.,The New York Times,By ROSS DOUTHAT,ross douthat,2017-02-01T08:21:12+0000,male
58919a8095d0e0392607ded8,https://www.nytimes.com/2017/02/01/opinion/where-is-jared-kushner.html,811,"Donald Trump’s son-in-law was supposed to be a positive influence, but Steve Bannon has taken charge.",The New York Times,By FRANK BRUNI,frank bruni,2017-02-01T08:21:11+0000,male
58919a7395d0e0392607ded5,https://www.nytimes.com/2017/02/01/opinion/a-concerned-citizens-plea-to-americas-business-leaders.html,873,"Only the likes of Bill Gates, Jamie Dimon and Elon Musk may be able to save the country from President Trump.",The New York Times,By THOMAS L. FRIEDMAN,thomas l. friedman,2017-02-01T08:21:03+0000,male
58919a4e95d0e0392607ded4,https://www.nytimes.com/2017/02/01/opinion/am-i-too-embarrassed-to-save-my-life.html,1329,"As a feminist lesbian, I was supposed to be independent and strong. But my disease meant I was all need.",The New York Times,By JANE EATON HAMILTON,jane eaton hamilton,2017-02-01T08:20:26+0000,female
5891475495d0e0392607de2c,https://www.nytimes.com/2017/01/31/opinion/the-supreme-court-meets-reality-tv.html,663,The unveiling of Donald Trump’s pick was unusual. Now what do Democrats do?,The New York Times,By FRANK BRUNI,frank bruni,2017-02-01T02:26:19+0000,male
5891387295d0e0392607de0a,https://www.nytimes.com/2017/01/31/opinion/why-liberals-should-back-neil-gorsuch.html,767,"We disagree on many things, but he has the right temperament and independence for the Supreme Court.",The New York Times,By NEAL K. KATYAL,neal k. katyal,2017-02-01T01:22:46+0000,male
589135b595d0e0392607de02,https://www.nytimes.com/2017/01/31/opinion/neil-gorsuch-how-democrats-should-respond.html,498,It’s not about the nominee. It’s about an illegitimate process.,The New York Times,By DAVID LEONHARDT,david leonhardt,2017-02-01T01:11:09+0000,male
58912c6595d0e0392607dde7,https://www.nytimes.com/2017/01/31/opinion/a-diplomats-proper-channel-of-dissent.html,741,"Expressing opposition prevents group think, but you will get more listeners if you do it privately.",The New York Times,By PAUL D. WOLFOWITZ,paul d. wolfowitz,2017-02-01T00:31:29+0000,male
58965b2395d0e0392607eaa3,https://www.nytimes.com/2017/02/04/opinion/gorsuch-must-condemn-trumps-attack-on-a-judge.html,863,"The Supreme Court nominee is highly qualified, but should lose his support if he doesn’t stand up for judicial integrity.",The New York Times,By ERIC POSNER,eric posner,2017-02-04T22:52:14+0000,male
58962bd595d0e0392607ea69,https://www.nytimes.com/2017/02/04/opinion/sunday/canada-leading-the-free-world.html,845,"Canadians, who are proudly multicultural, welcome Syrian and other refugees.",The New York Times,By NICHOLAS KRISTOF,nicholas kristof,2017-02-04T19:30:21+0000,male
58962bd295d0e0392607ea63,https://www.nytimes.com/2017/02/04/public-editor/a-hard-look-at-times-editing-in-the-digital-era.html,1165,"The Times newsroom has long been famous for its many layers of editing, but fundamental change appears likely to come soon.",The New York Times,By LIZ SPAYD,liz spayd,2017-02-04T19:30:19+0000,female
58962bd595d0e0392607ea67,https://www.nytimes.com/2017/02/04/opinion/sunday/why-nobody-cares-the-president-is-lying.html,1345,"In the conservative media, we conditioned people not to trust facts or mainstream news outlets.",The New York Times,By CHARLES J. SYKES,charles j. sykes,2017-02-04T19:30:19+0000,male
58962bce95d0e0392607ea5e,https://www.nytimes.com/2017/02/04/opinion/sunday/free-melania-from-our-expectations.html,889,The Sphinx of Fifth Avenue skirts the Potomac.,The New York Times,By MAUREEN DOWD,maureen dowd,2017-02-04T19:30:19+0000,female
58962bce95d0e0392607ea5f,https://www.nytimes.com/2017/02/04/opinion/sunday/how-to-pick-a-preschool-in-less-than-an-hour.html,1136,"If anyone says “stay within the lines,” grab your kid and flee.",The New York Times,By DAVID L. KIRP,david l. kirp,2017-02-04T19:30:19+0000,male
58962bd195d0e0392607ea61,https://www.nytimes.com/2017/02/04/opinion/sunday/the-history-the-slaveholders-wanted-us-to-forget.html,1474,Knowledge of Africa can refute stereotypes about black people and show our shared humanity.,The New York Times,By HENRY LOUIS GATES Jr,henry louis gates jr,2017-02-04T19:30:19+0000,male
58962bcf95d0e0392607ea60,https://www.nytimes.com/2017/02/04/opinion/sunday/will-the-supreme-court-stand-up-to-trump.html,1297,"With Congress seemingly in the president’s pocket, the judiciary is all that stands between the president and constitutional chaos.",The New York Times,By LINDA GREENHOUSE,linda greenhouse,2017-02-04T19:30:18+0000,female
58962bcd95d0e0392607ea5c,https://www.nytimes.com/2017/02/04/opinion/me-me-me-me-me.html,1120,"For President Trump, no cause is as compelling as his own.",The New York Times,By FRANK BRUNI,frank bruni,2017-02-04T19:30:18+0000,male
58962bcd95d0e0392607ea5d,https://www.nytimes.com/2017/02/04/opinion/sunday/what-happens-when-a-rape-goes-unreported.html,858,"When I got herpes, I said nothing. When the virus led to meningitis, I said nothing.",The New York Times,By LYNN K. HALL,lynn k. hall,2017-02-04T19:30:16+0000,female
58962bc595d0e0392607ea5a,https://www.nytimes.com/2017/02/04/opinion/sunday/my-resistance-movement.html,780,"At airports, on Facebook and in the way I am raising my American Muslim kids.",The New York Times,By WAJAHAT ALI,wajahat ali,2017-02-04T19:30:04+0000,na
58962bc395d0e0392607ea59,https://www.nytimes.com/2017/02/04/opinion/sunday/the-womens-march-in-my-living-room.html,1434,I gained 40 pounds with one Betty’s fudge cake while trying to digest the other Betty’s “Feminine Mystique.”,The New York Times,By CATHY GUISEWITE,cathy guisewite,2017-02-04T19:30:04+0000,female
58962bc595d0e0392607ea5b,https://www.nytimes.com/2017/02/04/opinion/who-are-we.html,812,The counternarrative to Trumpism excludes too much of America.,The New York Times,By ROSS DOUTHAT,ross douthat,2017-02-04T19:30:03+0000,male
58962bbf95d0e0392607ea58,https://www.nytimes.com/2017/02/04/opinion/sunday/the-case-for-sugar.html,644,"I dispute none of the warnings. But I would like to note that it tastes really, really good.",The New York Times,By PAUL RUDNICK,paul rudnick,2017-02-04T19:30:03+0000,male
58960fd595d0e0392607ea31,https://www.nytimes.com/2017/02/04/opinion/trump-picks-wall-street-over-main-street.html,945,The president prioritized the titans of finance and the donor class over the “forgotten man.”,The New York Times,By MIKE KONCZAL,mike konczal,2017-02-04T17:30:57+0000,male
589531c695d0e0392607e944,https://www.nytimes.com/2017/02/03/opinion/houstons-supersize-super-bowl.html,866,"They sure know how to hold a party here. Oh, and there’s a football game.",The New York Times,By MIMI SWARTZ,mimi swartz,2017-02-04T01:43:27+0000,female
58952d4995d0e0392607e93c,https://www.nytimes.com/2017/02/03/opinion/trump-with-a-tail.html,819,Mike Pence pulls leash; the president barks.,The New York Times,By GAIL COLLINS,gail collins,2017-02-04T01:24:18+0000,female
5895248f95d0e0392607e927,https://www.nytimes.com/2017/02/03/opinion/the-smothers-brothers-laughing-at-hard-truths.html,1706,Millions watched a comedy show that was canceled when its jokes got too serious.,The New York Times,By DAVID BIANCULLI,david bianculli,2017-02-04T00:47:08+0000,male
5895237195d0e0392607e925,https://www.nytimes.com/2017/02/03/opinion/sunday/in-defense-of-the-blowout.html,924,"Actually, you don’t want the Super Bowl to be close.",The New York Times,By WILL LEITCH,will leitch,2017-02-04T00:42:22+0000,male
5894e73195d0e0392607e889,https://www.nytimes.com/2017/02/03/opinion/the-game-is-on-can-you-please-take-the-politics-outside.html,848,"Politics now seems to dominate our culture. But bonding over nonpolitical moments, like the Super Bowl, is a healthier way to live.",The New York Times,By BENJAMIN DOMENECH,benjamin domenech,2017-02-03T20:25:14+0000,male
5894e66495d0e0392607e886,https://www.nytimes.com/2017/02/03/opinion/sunday/is-trumps-foreign-policy-inept-or-radical-its-both.html,1281,Recent changes on the National Security Council point America in a dangerous new direction.,The New York Times,By JONATHAN STEVENSON,jonathan stevenson,2017-02-03T20:21:50+0000,male
